date,actual_price,forecast_price_ag,forecast_price_naive,actual_log_return,forecast_log_return_ag,forecast_log_return_naive,forecast_volatility_ag,forecast_variance_ag,forecast_variance_ewma,actual_variance_proxy,var_thresh_ag,es_ag,violation_ag,var_thresh_ewma,es_ewma,violation_ewma
2024-01-17,102.06359863,98.47752778,97.62691498,0.04444291,0.00867515,0.00000000,0.04952384,0.00245261,0.00293888,0.00197517,-0.07276718,-0.09360027,0,-0.08916989,-0.11182265,0
2024-01-18,94.25095367,102.94684297,102.06359863,-0.07963519,0.00861663,0.00000000,0.05074766,0.00257532,0.00288106,0.00634176,-0.07484336,-0.09615058,1,-0.08828833,-0.11071712,0
2024-01-19,93.38616943,95.07099252,94.25095367,-0.00921769,0.00866296,0.00000000,0.06552965,0.00429414,0.00308870,0.00008497,-0.09909752,-0.12669196,0,-0.09141452,-0.11463749,0
2024-01-20,92.56983948,94.31748182,93.38616943,-0.00877987,0.00992330,0.00000000,0.05052256,0.00255253,0.00290848,0.00007709,-0.07316361,-0.09439953,0,-0.08870744,-0.11124271,0
2024-01-21,90.84843445,93.31751779,92.56983948,-0.01877082,0.00804447,0.00000000,0.04989372,0.00248938,0.00273859,0.00035234,-0.07399914,-0.09504346,0,-0.08607777,-0.10794500,0
2024-01-22,83.62281036,91.57996366,90.84843445,-0.08287623,0.00801995,0.00000000,0.04846331,0.00234869,0.00259542,0.00686847,-0.07167023,-0.09212149,1,-0.08379748,-0.10508541,0
2024-01-23,84.27450562,84.17109679,83.62281036,0.00776306,0.00653526,0.00000000,0.05975698,0.00357090,0.00285180,0.00006027,-0.09172610,-0.11693895,0,-0.08783890,-0.11015352,0
2024-01-24,88.73200989,84.78911494,84.27450562,0.05154131,0.00608778,0.00000000,0.05068472,0.00256894,0.00268431,0.00265651,-0.07725748,-0.09862782,0,-0.08522039,-0.10686981,0
2024-01-25,86.88921356,89.38311372,88.73200989,-0.02098680,0.00731108,0.00000000,0.05270224,0.00277753,0.00268264,0.00044045,-0.07934565,-0.10161463,0,-0.08519391,-0.10683660,0
2024-01-26,92.44236755,87.56355031,86.88921356,0.06195150,0.00773092,0.00000000,0.05169753,0.00267263,0.00254811,0.00383799,-0.07728034,-0.09907333,0,-0.08303024,-0.10412327,0
2024-01-27,94.16321564,93.17047698,92.44236755,0.01844422,0.00784550,0.00000000,0.05367466,0.00288097,0.00262550,0.00034019,-0.08040730,-0.10310933,0,-0.08428173,-0.10569269,0
2024-01-28,95.93798065,94.90571755,94.16321564,0.01867233,0.00785434,0.00000000,0.05081375,0.00258204,0.00248838,0.00034866,-0.07569586,-0.09717736,0,-0.08205138,-0.10289574,0
2024-01-29,101.56666565,96.72487545,95.93798065,0.05701344,0.00816867,0.00000000,0.05090665,0.00259149,0.00236000,0.00325053,-0.07555276,-0.09692718,0,-0.07990670,-0.10020623,0
2024-01-30,101.47297668,102.48255296,101.56666565,-0.00092286,0.00897718,0.00000000,0.05340545,0.00285214,0.00241343,0.00000085,-0.07884485,-0.10133989,0,-0.08080621,-0.10133425,0
2024-01-31,97.02870941,102.27331660,101.47297668,-0.04478562,0.00785628,0.00000000,0.05122688,0.00262419,0.00226868,0.00200575,-0.07636616,-0.09807688,0,-0.07834541,-0.09824831,0
2024-02-01,97.84669495,97.74045207,97.02870941,0.00839501,0.00730861,0.00000000,0.05349800,0.00286204,0.00225290,0.00007048,-0.08066997,-0.10316925,0,-0.07807254,-0.09790612,0
2024-02-02,100.44052124,98.61901232,97.84669495,0.02616381,0.00786215,0.00000000,0.05139479,0.00264142,0.00212196,0.00068454,-0.07664896,-0.09833274,0,-0.07576967,-0.09501823,0
2024-02-03,97.87998199,101.29295424,100.44052124,-0.02582367,0.00845113,0.00000000,0.04517547,0.00204082,0.00203571,0.00066686,-0.06582804,-0.08492850,0,-0.07421391,-0.09306724,0
2024-02-04,95.47695923,98.64317349,97.87998199,-0.02485710,0.00776698,0.00000000,0.04214766,0.00177643,0.00195358,0.00061788,-0.06154849,-0.07925213,0,-0.07270142,-0.09117051,0
2024-02-05,95.54866028,96.03162374,95.47695923,0.00075070,0.00579260,0.00000000,0.04226915,0.00178668,0.00187344,0.00000056,-0.06371327,-0.08154274,0,-0.07119457,-0.08928087,0
2024-02-06,96.86107635,95.94155875,95.54866028,0.01364210,0.00410359,0.00000000,0.03622333,0.00131213,0.00176107,0.00018611,-0.05546423,-0.07071604,0,-0.06902636,-0.08656185,0
2024-02-07,100.97927856,97.34335499,96.86107635,0.04163758,0.00496672,0.00000000,0.03297896,0.00108761,0.00166657,0.00173369,-0.04926715,-0.06314266,0,-0.06714888,-0.08420740,0
2024-02-08,102.78563690,101.49638587,100.97927856,0.01773029,0.00510786,0.00000000,0.03391781,0.00115042,0.00167060,0.00031436,-0.05066569,-0.06496995,0,-0.06722996,-0.08430908,0
2024-02-09,106.93333435,103.44784425,102.78563690,0.03955997,0.00642194,0.00000000,0.03101422,0.00096188,0.00158922,0.00156499,-0.04458128,-0.05762718,0,-0.06557215,-0.08223012,0
2024-02-10,109.13146973,107.74250302,106.93333435,0.02034770,0.00753855,0.00000000,0.03124804,0.00097644,0.00158777,0.00041403,-0.04383591,-0.05708419,0,-0.06554215,-0.08219250,0
2024-02-11,107.49528503,109.93559588,109.13146973,-0.01510631,0.00734140,0.00000000,0.02915223,0.00084985,0.00151734,0.00022820,-0.04058819,-0.05294164,0,-0.06407213,-0.08034903,0
2024-02-12,111.99275208,108.13803353,107.49528503,0.04098717,0.00596151,0.00000000,0.02801986,0.00078511,0.00143999,0.00167995,-0.04011533,-0.05191852,0,-0.06241769,-0.07827430,0
2024-02-13,112.57930756,112.82467292,111.99275208,0.00522377,0.00740089,0.00000000,0.02870230,0.00082382,0.00145439,0.00002729,-0.03979974,-0.05187805,0,-0.06272894,-0.07866462,0
2024-02-14,116.97632599,113.39657489,112.57930756,0.03831364,0.00723326,0.00000000,0.02672402,0.00071417,0.00136877,0.00146794,-0.03671028,-0.04798644,0,-0.06085437,-0.07631384,0
2024-02-15,113.69940948,117.97052693,116.97632599,-0.02841337,0.00846325,0.00000000,0.02684543,0.00072068,0.00137472,0.00080732,-0.03568284,-0.04698729,0,-0.06098650,-0.07647953,0
2024-02-16,110.44591522,114.52096971,113.69940948,-0.02903226,0.00719974,0.00000000,0.02862339,0.00081930,0.00134067,0.00084287,-0.03987451,-0.05189250,0,-0.06022662,-0.07552662,0
2024-02-17,108.98401642,111.22399791,110.44591522,-0.01332471,0.00702022,0.00000000,0.03000648,0.00090039,0.00131080,0.00017755,-0.04232866,-0.05492738,0,-0.05955197,-0.07468057,0
2024-02-18,112.17467499,109.50642399,108.98401642,0.02885602,0.00478198,0.00000000,0.02945045,0.00086733,0.00124281,0.00083267,-0.04364862,-0.05604456,0,-0.05798683,-0.07271783,0
2024-02-19,111.48532867,112.51421610,112.17467499,-0.00616425,0.00302232,0.00000000,0.02993813,0.00089629,0.00121820,0.00003800,-0.04620997,-0.05881348,0,-0.05740988,-0.07199430,0
2024-02-20,108.45964050,111.72913349,111.48532867,-0.02751487,0.00218449,0.00000000,0.02949432,0.00086991,0.00114739,0.00075707,-0.04631683,-0.05874256,0,-0.05571632,-0.06987051,0
2024-02-21,105.12522125,108.47436331,108.45964050,-0.03122590,0.00013574,0.00000000,0.02854153,0.00081462,0.00112397,0.00097506,-0.04679853,-0.05882496,0,-0.05514478,-0.06915378,0
2024-02-22,101.66979218,105.00468748,105.12522125,-0.03342199,-0.00114723,0.00000000,0.02879239,0.00082900,0.00111503,0.00111703,-0.04849185,-0.06064114,0,-0.05492516,-0.06887837,0
2024-02-23,99.95469666,101.36820525,101.66979218,-0.01701318,-0.00297075,0.00000000,0.02903757,0.00084318,0.00111515,0.00028945,-0.05071904,-0.06296772,0,-0.05492811,-0.06888207,0
2024-02-24,104.13352203,99.75193038,99.95469666,0.04095689,-0.00203064,0.00000000,0.02966036,0.00087974,0.00106561,0.00167747,-0.05080529,-0.06329876,0,-0.05369412,-0.06733459,0
2024-02-25,103.45349121,104.08518064,104.13352203,-0.00655179,-0.00046433,0.00000000,0.02941251,0.00086510,0.00110232,0.00004293,-0.04883637,-0.06118569,0,-0.05461119,-0.06848464,0
2024-02-26,109.91853333,103.47650200,103.45349121,0.06061733,0.00022240,0.00000000,0.03096702,0.00095896,0.00103876,0.00367446,-0.05069879,-0.06375985,0,-0.05301328,-0.06648079,0
2024-02-27,108.38808441,109.98070690,109.91853333,-0.01402132,0.00056547,0.00000000,0.03038055,0.00092298,0.00119690,0.00019660,-0.04939441,-0.06218378,0,-0.05690578,-0.07136215,0
2024-02-28,118.05220032,108.50252651,108.38808441,0.08540874,0.00105530,0.00000000,0.03469663,0.00120386,0.00113688,0.00729465,-0.05600405,-0.07059606,0,-0.05546067,-0.06954992,0
2024-02-29,125.71151733,118.35476968,118.05220032,0.06286283,0.00255973,0.00000000,0.03486755,0.00121575,0.00150635,0.00395174,-0.05476838,-0.06952918,0,-0.06383959,-0.08005742,0
2024-03-01,129.99040222,126.00562604,125.71151733,0.03347088,0.00233682,0.00000000,0.04496114,0.00202150,0.00165307,0.00112030,-0.07159270,-0.09058094,0,-0.06687645,-0.08386576,0
2024-03-02,129.70018005,130.42801130,129.99040222,-0.00223514,0.00336082,0.00000000,0.04711606,0.00221992,0.00162111,0.00000500,-0.07412463,-0.09392304,0,-0.06622668,-0.08305093,0
2024-03-03,130.45086670,130.30437803,129.70018005,0.00577118,0.00464760,0.00000000,0.04524556,0.00204716,0.00152414,0.00003331,-0.06973929,-0.08892750,0,-0.06421546,-0.08052878,0
2024-03-04,133.19458008,130.92996764,130.45086670,0.02081441,0.00366593,0.00000000,0.04235741,0.00179415,0.00143469,0.00043324,-0.06597256,-0.08393652,0,-0.06230261,-0.07812998,0
2024-03-05,125.70671082,133.84381686,133.19458008,-0.05785957,0.00486251,0.00000000,0.03833526,0.00146959,0.00137460,0.00334773,-0.05816546,-0.07440697,0,-0.06098399,-0.07647638,0
2024-03-06,130.74201965,126.33075841,125.70671082,0.03927456,0.00495203,0.00000000,0.03580527,0.00128202,0.00149299,0.00154249,-0.05392730,-0.06901105,0,-0.06355588,-0.07970164,0
2024-03-07,143.97785950,131.59026633,130.74201965,0.09643347,0.00646699,0.00000000,0.03617342,0.00130852,0.00149596,0.00929941,-0.05301811,-0.06825399,0,-0.06361906,-0.07978087,0
2024-03-08,145.24003601,144.92494369,143.97785950,0.00872826,0.00655644,0.00000000,0.04034313,0.00162757,0.00196417,0.00007618,-0.05978369,-0.07679013,0,-0.07289815,-0.09141722,0
2024-03-09,144.60725403,146.17621799,145.24003601,-0.00436632,0.00642507,0.00000000,0.03789664,0.00143616,0.00185089,0.00001906,-0.05574029,-0.07274935,0,-0.07076481,-0.08874193,0
2024-03-10,144.51518250,145.46419425,144.60725403,-0.00063690,0.00590849,0.00000000,0.03903626,0.00152383,0.00174098,0.00000041,-0.05824681,-0.07497429,0,-0.06863158,-0.08606677,0
2024-03-11,148.75096130,145.42214616,144.51518250,0.02888894,0.00625629,0.00000000,0.03893697,0.00151609,0.00163654,0.00083457,-0.05769941,-0.07464110,0,-0.06654128,-0.08344545,0
2024-03-12,151.01544189,149.97502552,148.75096130,0.01510859,0.00819528,0.00000000,0.03834191,0.00147010,0.00158843,0.00022827,-0.05477171,-0.07153080,0,-0.06555575,-0.08220955,0
2024-03-13,163.83981323,152.18693364,151.01544189,0.08150711,0.00772750,0.00000000,0.03583165,0.00128391,0.00150682,0.00664341,-0.05100566,-0.06734812,0,-0.06384949,-0.08006984,0
2024-03-14,176.67974854,165.38617014,163.83981323,0.07544956,0.00939396,0.00000000,0.03677700,0.00135255,0.00181501,0.00569264,-0.05095941,-0.06731551,0,-0.07007563,-0.08787767,0
2024-03-15,182.96469116,178.56398322,176.67974854,0.03495443,0.01060822,0.00000000,0.03758378,0.00141254,0.00204767,0.00122181,-0.05117826,-0.06714699,0,-0.07443157,-0.09334020,0
2024-03-16,181.88034058,184.92285536,182.96469116,-0.00594419,0.01064555,0.00000000,0.03768079,0.00141984,0.00199812,0.00003533,-0.05129297,-0.06735908,0,-0.07352548,-0.09220391,0
2024-03-17,202.12356567,183.66983471,181.88034058,0.10553022,0.00979077,0.00000000,0.03772371,0.00142308,0.00188035,0.01113663,-0.05222048,-0.06828850,0,-0.07132581,-0.08944545,0
2024-03-18,195.99275208,204.75414985,202.12356567,-0.03080154,0.01293077,0.00000000,0.04125629,0.00170208,0.00243573,0.00094874,-0.05490584,-0.07233747,0,-0.08117861,-0.10180125,0
2024-03-19,170.01628113,198.47137509,195.99275208,-0.14218348,0.01256720,0.00000000,0.04081271,0.00166568,0.00234651,0.02021614,-0.05453815,-0.07179705,1,-0.07967797,-0.09991939,1
2024-03-20,191.54962158,171.77716320,170.01628113,0.11925269,0.01030387,0.00000000,0.05583886,0.00311798,0.00341869,0.01422120,-0.08130690,-0.10628978,0,-0.09617382,-0.12060585,0
2024-03-21,179.22074890,193.98674058,191.54962158,-0.06652862,0.01264291,0.00000000,0.08666157,0.00751023,0.00406684,0.00442606,-0.12983095,-0.16661286,0,-0.10489521,-0.13154282,0
2024-03-22,174.36370850,181.55124979,179.22074890,-0.02747488,0.01291970,0.00000000,0.08940476,0.00799321,0.00408839,0.00075487,-0.13407731,-0.17192147,0,-0.10517280,-0.13189093,0
2024-03-23,172.90225220,176.52540990,174.36370850,-0.00841698,0.01232144,0.00000000,0.08067933,0.00650915,0.00388838,0.00007085,-0.12030121,-0.15466726,0,-0.10256792,-0.12862431,0
2024-03-24,183.57345581,174.86832790,172.90225220,0.05988847,0.01130686,0.00000000,0.07479221,0.00559387,0.00365933,0.00358663,-0.11168620,-0.14317527,0,-0.09950110,-0.12477839,0
2024-03-25,189.08354187,185.91553951,183.57345581,0.02957405,0.01267759,0.00000000,0.06072622,0.00368767,0.00365497,0.00087462,-0.08718242,-0.11276563,0,-0.09944178,-0.12470400,0
2024-03-26,190.69985962,191.39086827,189.08354187,0.00851184,0.01212883,0.00000000,0.05401553,0.00291768,0.00348814,0.00007245,-0.07658379,-0.10015594,0,-0.09714591,-0.12182489,0
2024-03-27,186.36146545,192.99474096,190.69985962,-0.02301263,0.01196216,0.00000000,0.04779992,0.00228483,0.00328320,0.00052958,-0.06614244,-0.08919480,0,-0.09424887,-0.11819188,0
2024-03-28,189.62162781,188.47084562,186.36146545,0.01734250,0.01125518,0.00000000,0.04699865,0.00220887,0.00311799,0.00030076,-0.06566370,-0.08773175,0,-0.09184686,-0.11517967,0
2024-03-29,192.22795105,191.63877495,189.62162781,0.01365126,0.01058157,0.00000000,0.04410925,0.00194563,0.00294895,0.00018636,-0.06143260,-0.08297684,0,-0.08932256,-0.11201409,0
2024-03-30,194.38554382,194.32057051,192.22795105,0.01116161,0.01082731,0.00000000,0.04159279,0.00172996,0.00278320,0.00012458,-0.05643870,-0.07914102,0,-0.08677592,-0.10882050,0
2024-03-31,202.87413025,196.68832455,194.38554382,0.04274221,0.01177684,0.00000000,0.03464918,0.00120057,0.00262368,0.00182690,-0.04386614,-0.06394043,0,-0.08425248,-0.10565600,0
2024-04-01,192.56782532,205.39696686,202.87413025,-0.05213731,0.01235879,0.00000000,0.03735929,0.00139572,0.00257587,0.00271830,-0.04751232,-0.06948875,1,-0.08348135,-0.10468898,0
2024-04-02,181.17225647,194.70423169,192.56782532,-0.06100016,0.01103322,0.00000000,0.04914896,0.00241562,0.00258442,0.00372102,-0.06868787,-0.09473009,0,-0.08361971,-0.10486249,0
2024-04-03,185.24861145,183.07256051,181.17225647,0.02225050,0.01043431,0.00000000,0.05630429,0.00317017,0.00265261,0.00049508,-0.08140487,-0.10927518,0,-0.08471578,-0.10623701,0
2024-04-04,183.95811462,187.34131085,185.24861145,-0.00699067,0.01123338,0.00000000,0.04091991,0.00167444,0.00252316,0.00004887,-0.05477845,-0.07762935,0,-0.08262279,-0.10361232,0
2024-04-05,174.50151062,186.01160340,183.95811462,-0.05277470,0.01110096,0.00000000,0.03769866,0.00142119,0.00237471,0.00278517,-0.04943572,-0.07128617,1,-0.08015527,-0.10051794,0
2024-04-06,178.91534424,176.25129042,174.50151062,0.02497936,0.00997736,0.00000000,0.04855467,0.00235756,0.00239933,0.00062397,-0.06864204,-0.09483702,0,-0.08056984,-0.10103783,0
2024-04-07,179.64985657,180.65864190,178.91534424,0.00409696,0.00969654,0.00000000,0.04107966,0.00168754,0.00229281,0.00001679,-0.05684038,-0.07893277,0,-0.07876103,-0.09876951,0
2024-04-08,180.78477478,181.35817289,179.64985657,0.00629752,0.00946422,0.00000000,0.03813516,0.00145429,0.00215625,0.00003966,-0.05205224,-0.07335712,0,-0.07637949,-0.09578296,0
2024-04-09,172.41362000,182.40085699,180.78477478,-0.04741088,0.00889954,0.00000000,0.03710713,0.00137694,0.00202925,0.00224779,-0.05083730,-0.07192467,0,-0.07409612,-0.09291952,0
2024-04-10,173.43736267,173.75539561,172.41362000,0.00592015,0.00775218,0.00000000,0.04583153,0.00210053,0.00204237,0.00003505,-0.06638734,-0.09134405,0,-0.07433512,-0.09321924,0
2024-04-11,172.57637024,174.84908219,173.43736267,-0.00497665,0.00810670,0.00000000,0.04049774,0.00164007,0.00192193,0.00002477,-0.05737222,-0.07952837,0,-0.07211004,-0.09042889,0
2024-04-12,153.63546753,173.84611090,172.57637024,-0.11625716,0.00733062,0.00000000,0.03907965,0.00152722,0.00180810,0.01351573,-0.05566758,-0.07762509,1,-0.06994202,-0.08771012,1
2024-04-13,139.34169006,154.44724100,153.63546753,-0.09765358,0.00526985,0.00000000,0.07012346,0.00491730,0.00251056,0.00953622,-0.10455651,-0.15140687,0,-0.08241612,-0.10335314,1
2024-04-14,151.28494263,139.75552568,139.34169006,0.08223598,0.00296553,0.00000000,0.07124837,0.00507633,0.00293210,0.00676276,-0.10980225,-0.15505293,0,-0.08906689,-0.11169348,0
2024-04-15,138.50862122,152.01876920,151.28494263,-0.08823253,0.00483890,0.00000000,0.06424821,0.00412783,0.00316193,0.00778498,-0.09739395,-0.13698617,0,-0.09249191,-0.11598858,0
2024-04-16,136.27932739,139.04145059,138.50862122,-0.01622591,0.00383952,0.00000000,0.06864501,0.00471214,0.00343932,0.00026328,-0.10632793,-0.14628611,0,-0.09646359,-0.12096923,0
2024-04-17,131.86618042,136.79675820,136.27932739,-0.03291903,0.00378965,0.00000000,0.05102138,0.00260318,0.00324876,0.00108366,-0.07779295,-0.10827645,0,-0.09375313,-0.11757020,0
2024-04-18,142.08239746,132.22793450,131.86618042,0.07461953,0.00273959,0.00000000,0.04839977,0.00234254,0.00311885,0.00556807,-0.07502486,-0.10295734,0,-0.09185959,-0.11519563,0
2024-04-19,142.68049622,142.66752914,142.08239746,0.00420069,0.00410980,0.00000000,0.05647980,0.00318997,0.00326580,0.00001765,-0.08755831,-0.11728729,0,-0.09399879,-0.11787828,0
